url	md5	Data collection	Data type	Analysis group	Sample	Population	Data reuse policy
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188051/ERR188051_1.fastq.gz	55e50a5fb76f94de39138597537d4448	Geuvadis	sequence	mRNA	NA12830	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188347/ERR188347_2.fastq.gz	7b95aefd3528719c68cdf67bf5bbb57c	Geuvadis	sequence	mRNA	NA20525	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_2.fastq.gz	79081d8da5de65fd6dbc1e664c52dc6e	Geuvadis	sequence	mRNA	HG00379	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188401/ERR188401_1.fastq.gz	e960ae7c9162cf14d8358595a5724ec8	Geuvadis	sequence	mRNA	HG00141	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188401/ERR188401_2.fastq.gz	62fff9878f9df778cd9d54e976ba0db2	Geuvadis	sequence	mRNA	HG00141	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188074/ERR188074_2.fastq.gz	74ebc420ebab0642249e0abaf597c2fd	Geuvadis	sequence	mRNA	NA19257	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_2.fastq.gz	56cb8a38a3022f91ee276f01989ec9b9	Geuvadis	sequence	mRNA	NA20792	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_2.fastq.gz	8024f5027d37a401e7cd70371599e23c	Geuvadis	sequence	mRNA	NA20819	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188261/ERR188261_2.fastq.gz	89e5569b2726e9291b763d3b0c781554	Geuvadis	sequence	mRNA	NA19108	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188183/ERR188183_1.fastq.gz	18318a95696b6ec8a8d8ce92e36260c4	Geuvadis	sequence	mRNA	NA19185	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188156/ERR188156_1.fastq.gz	313ccd70dd1a0cd136bb46bcbfba3db2	Geuvadis	sequence	mRNA	HG00335	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188075/ERR188075_1.fastq.gz	67482c6c7ec614ada15d4dae866e7a00	Geuvadis	sequence	mRNA	HG00349	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188174/ERR188174_2.fastq.gz	a928e3d3ecb77420ad1ec6c1c9ac8053	Geuvadis	sequence	mRNA	NA19198	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188258/ERR188258_1.fastq.gz	9a9da95fadf0f022a770638cb7d0248c	Geuvadis	sequence	mRNA	NA20530	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_2.fastq.gz	a37dbb4602262095126099f09e4e5e90	Geuvadis	sequence	mRNA	HG00346	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188050/ERR188050_1.fastq.gz	40ec564562f49aabd2ba01e310cc3bb2	Geuvadis	sequence	mRNA	NA20518	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_1.fastq.gz	0c19b60e199efbc69358b2b1a178e2c7	Geuvadis	sequence	mRNA	HG00319	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_1.fastq.gz	8a55bf7cd1f7c556229bbc977533b030	Geuvadis	sequence	mRNA	NA20811	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188168/ERR188168_1.fastq.gz	92aee0783e9197f775ba08bfe05d0cb2	Geuvadis	sequence	mRNA	HG00346	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_2.fastq.gz	66f02ad30595f809f01cfe686c5d3baf	Geuvadis	sequence	mRNA	HG00096	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188183/ERR188183_2.fastq.gz	4f34934eede054e190ee02fb1e7123f6	Geuvadis	sequence	mRNA	NA19185	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188424/ERR188424_1.fastq.gz	02cd9861bb848c7f65d483cca4b1a954	Geuvadis	sequence	mRNA	NA20819	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188149/ERR188149_1.fastq.gz	78372aa26e3d905dfc313be404edfc2b	Geuvadis	sequence	mRNA	HG00182	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188330/ERR188330_1.fastq.gz	9a37db2895e82b3971ad72521953253a	Geuvadis	sequence	mRNA	HG00379	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_1.fastq.gz	c6d0bbaa42927ab27f34ae21783d48ea	Geuvadis	sequence	mRNA	NA18861	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188195/ERR188195_1.fastq.gz	e331389534f12ca811b2f66d324ab88b	Geuvadis	sequence	mRNA	NA20792	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188174/ERR188174_1.fastq.gz	a313e609dd9898b5934211350425f6c9	Geuvadis	sequence	mRNA	NA19198	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_2.fastq.gz	5d9e4a339d6851587b51dd5fed48ba87	Geuvadis	sequence	mRNA	NA12286	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_1.fastq.gz	977e44ac283e10274c2d683ee9a3c3f9	Geuvadis	sequence	mRNA	HG00309	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188432/ERR188432_2.fastq.gz	ea4a9096333791bda2b3e470ea09c50c	Geuvadis	sequence	mRNA	HG00309	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188040/ERR188040_1.fastq.gz	8f79d46829ea84287c06eb15566d3d06	Geuvadis	sequence	mRNA	HG00096	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188339/ERR188339_2.fastq.gz	28c7989f788a271850a5ac173d2d5ad4	Geuvadis	sequence	mRNA	NA12815	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188292/ERR188292_2.fastq.gz	63a2a1b8f84598c58b12843870d3cc9b	Geuvadis	sequence	mRNA	NA19189	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188290/ERR188290_2.fastq.gz	09c92f4b666fd647d047702cc6ce7afb	Geuvadis	sequence	mRNA	NA20811	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_1.fastq.gz	079f1175e8669165ea2bfe076c1ee1d6	Geuvadis	sequence	mRNA	NA12546	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188278/ERR188278_2.fastq.gz	e443d2fed9fb460fff87e2d96ee24f6f	Geuvadis	sequence	mRNA	NA18861	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188149/ERR188149_2.fastq.gz	7f067856c01afa7889762dac0726049a	Geuvadis	sequence	mRNA	HG00182	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_1.fastq.gz	6adaaba1179130271b402855f944b377	Geuvadis	sequence	mRNA	HG00344	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188338/ERR188338_2.fastq.gz	639c9fe50ee7b5e5d5e90512445cdfdc	Geuvadis	sequence	mRNA	HG00134	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188338/ERR188338_1.fastq.gz	28aab9f14837491b18d319e49203269d	Geuvadis	sequence	mRNA	HG00134	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188300/ERR188300_2.fastq.gz	4e87445713086a0c85efb36960a766bc	Geuvadis	sequence	mRNA	HG00319	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188177/ERR188177_1.fastq.gz	10b537ab077da8a18735d90dd1676b02	Geuvadis	sequence	mRNA	NA12234	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_2.fastq.gz	57020c0858e6875e8ef8c36c584d12f1	Geuvadis	sequence	mRNA	NA18511	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188317/ERR188317_2.fastq.gz	c12e81e78eb1c6dd6ceabeb93c531496	Geuvadis	sequence	mRNA	NA20527	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188317/ERR188317_1.fastq.gz	8aecad991d26cf26c9ae6d03eaff15f5	Geuvadis	sequence	mRNA	NA20527	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188092/ERR188092_2.fastq.gz	b93360358bb16d6d056b85aecce38739	Geuvadis	sequence	mRNA	NA12546	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188225/ERR188225_1.fastq.gz	b76042731260d004652be0579cd8f693	Geuvadis	sequence	mRNA	NA19152	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188314/ERR188314_1.fastq.gz	cf768fd4f2a4aeeb5a1e66040b611909	Geuvadis	sequence	mRNA	HG00380	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188467/ERR188467_1.fastq.gz	4eec47f9cb8e446bed32c153e56485d9	Geuvadis	sequence	mRNA	NA12286	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188471/ERR188471_2.fastq.gz	6ccc3efafca7cd595f905b82c297aa34	Geuvadis	sequence	mRNA	NA19130	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188339/ERR188339_1.fastq.gz	f930355862263588aed02c4ad75d2ca5	Geuvadis	sequence	mRNA	NA12815	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188292/ERR188292_1.fastq.gz	9137de3e9bc6b3c882f4a99158bf01f4	Geuvadis	sequence	mRNA	NA19189	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_1.fastq.gz	199e280d4bace8a0b64c7d20868ff039	Geuvadis	sequence	mRNA	NA20536	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188060/ERR188060_1.fastq.gz	702edd629ec251241eab2ea9fbc7f746	Geuvadis	sequence	mRNA	NA18517	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188060/ERR188060_2.fastq.gz	b2f05240323cf965502c2d88f5bf1515	Geuvadis	sequence	mRNA	NA18517	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188471/ERR188471_1.fastq.gz	9e9bd55e2995b7aae0be5613527e4f5c	Geuvadis	sequence	mRNA	NA19130	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188383/ERR188383_2.fastq.gz	27b1c07cb815c67b607e9cbd70767bba	Geuvadis	sequence	mRNA	HG00136	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_2.fastq.gz	473ba1d17f1f1dbabb4f112c9bc55f19	Geuvadis	sequence	mRNA	HG00235	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188473/ERR188473_2.fastq.gz	6824c160bd0b049af8929b8eaaee540e	Geuvadis	sequence	mRNA	HG00344	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188232/ERR188232_2.fastq.gz	da3d88a26203786e5bd9641ec543dad5	Geuvadis	sequence	mRNA	NA19160	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188177/ERR188177_2.fastq.gz	38b5f9350ec3fded2a440b9aff73a294	Geuvadis	sequence	mRNA	NA12234	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188314/ERR188314_2.fastq.gz	3fe1c4ada94698054b8f4a03894ad85f	Geuvadis	sequence	mRNA	HG00380	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_2.fastq.gz	7e0f4acca70ec758ba4901cc0d03e5bd	Geuvadis	sequence	mRNA	NA12843	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188097/ERR188097_1.fastq.gz	c38d20682763b0a44d926350deb6386a	Geuvadis	sequence	mRNA	NA18511	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188235/ERR188235_1.fastq.gz	5c20636b19c4256ad67f3a313efd476f	Geuvadis	sequence	mRNA	NA11930	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188225/ERR188225_2.fastq.gz	f4e4d0e02f1c6de1c28b41c995790fa5	Geuvadis	sequence	mRNA	NA19152	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188038/ERR188038_1.fastq.gz	9d9cd1167afc8f525b4e5e183419c5db	Geuvadis	sequence	mRNA	HG00345	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188413/ERR188413_1.fastq.gz	381503472d529a371ce37d7f3fe5ffb7	Geuvadis	sequence	mRNA	NA12890	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188235/ERR188235_2.fastq.gz	016e084716245a4b707650eeee77e75d	Geuvadis	sequence	mRNA	NA11930	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188331/ERR188331_1.fastq.gz	e16891fb5fd255c197b5fed7c616080e	Geuvadis	sequence	mRNA	NA12155	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188232/ERR188232_1.fastq.gz	6de018cd09164e0ec12797b1bfcfea8a	Geuvadis	sequence	mRNA	NA19160	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188450/ERR188450_1.fastq.gz	e047ec85a85976656b5cb19aad3af6a7	Geuvadis	sequence	mRNA	HG00235	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188421/ERR188421_1.fastq.gz	21223c78818025dbccb3fe27bd045312	Geuvadis	sequence	mRNA	NA19225	YRI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188382/ERR188382_2.fastq.gz	3d50496cabe4f5fe81dffb20b0325ccd	Geuvadis	sequence	mRNA	NA20536	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188067/ERR188067_2.fastq.gz	5bbaf2fad06369773469d9bea469d072	Geuvadis	sequence	mRNA	NA11831	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188383/ERR188383_1.fastq.gz	e275b7314f20f809ae8c456630fa0664	Geuvadis	sequence	mRNA	HG00136	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188099/ERR188099_1.fastq.gz	67c4e7e628214fdfd687bacbdae53bcc	Geuvadis	sequence	mRNA	NA12843	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188370/ERR188370_1.fastq.gz	c3e824abb32b50a8f861cbad19649231	Geuvadis	sequence	mRNA	HG00240	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188028/ERR188028_1.fastq.gz	7249d82aac60ab6e3b923cd5cefc12a6	Geuvadis	sequence	mRNA	HG00155	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188028/ERR188028_2.fastq.gz	6d2062e05321e3935b3deb9982a98495	Geuvadis	sequence	mRNA	HG00155	GBR	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188331/ERR188331_2.fastq.gz	5e884f307be8f33da205599208385a3d	Geuvadis	sequence	mRNA	NA12155	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188418/ERR188418_1.fastq.gz	c711e48e89ca5129abd29bb586aefb96	Geuvadis	sequence	mRNA	HG00326	FIN	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188402/ERR188402_1.fastq.gz	4a3cd657462bf5735cf7ba3145d4a3c3	Geuvadis	sequence	mRNA	NA20581	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188413/ERR188413_2.fastq.gz	df84fb9a4f9b9d4658432fd5bad0b975	Geuvadis	sequence	mRNA	NA12890	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188155/ERR188155_2.fastq.gz	657e0e063bceb757dcc1fe07bf7a6954	Geuvadis	sequence	mRNA	NA20790	TSI	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR188/ERR188067/ERR188067_1.fastq.gz	ed2ace39003aac881a1965257e2e5fbf	Geuvadis	sequence	mRNA	NA11831	CEU	http://ftp.1000genomes.ebi.ac.uk/vol1/ftp/data_collections/geuvadis/README_geuvadis_datareuse_statement.md
